"cisp";"mes";"ano";"aisp";"risp";"arma_fogo_arma_fabricacao_caseira";"arma_fogo_carabina";"arma_fogo_espingarda";"arma_fogo_fuzil";"arma_fogo_garrucha";"arma_fogo_garruchao";"arma_fogo_metralhadora";"arma_fogo_outros";"arma_fogo_pistola";"arma_fogo_revolver";"arma_fogo_submetralhadora";"arma_fogo_total";"arma_branca_total";"artefato_explosivo_armadilha_explosiva";"artefato_explosivo_armadilha_incendiaria";"artefato_explosivo_bomba_fabricacao_caseira";"artefato_explosivo_granada";"artefato_explosivo_material_belico_explosivo";"artefato_explosivo_material_explosivo";"artefato_explosivo_material_explosivo_caseiro";"artefato_explosivo_material_nao_identificado";"artefato_explosivo_total";"municao_total";"simulacro_airsoft";"simulacro_arma_fabricacao_caseira";"simulacro_carabina";"simulacro_espingarda";"simulacro_fuzil";"simulacro_garrucha";"simulacro_garruchao";"simulacro_metralhadora";"simulacro_outros";"simulacro_paintball";"simulacro_pistola";"simulacro_revolver";"simulacro_submetralhadora";"simulacro_total"
21;12;2007;22;1;0;0;3;1;0;0;1;0;6;8;0;19;;;;;;;;;;;;;;;;;;;;;;;;;
22;1;2007;16;1;0;2;7;1;0;0;0;3;6;14;0;33;;;;;;;;;;;;;;;;;;;;;;;;;
22;2;2007;16;1;0;0;2;3;1;0;0;0;5;17;1;29;;;;;;;;;;;;;;;;;;;;;;;;;
22;3;2007;16;1;1;0;4;5;2;0;1;0;4;7;0;24;;;;;;;;;;;;;;;;;;;;;;;;;
22;4;2007;16;1;0;0;2;0;1;0;1;0;6;19;0;29;;;;;;;;;;;;;;;;;;;;;;;;;
22;5;2007;16;1;0;0;5;3;0;0;0;0;17;15;0;40;;;;;;;;;;;;;;;;;;;;;;;;;
22;6;2007;16;1;0;0;0;0;0;0;1;0;5;19;0;25;;;;;;;;;;;;;;;;;;;;;;;;;
22;7;2007;16;1;0;0;4;0;0;0;1;1;2;16;0;24;;;;;;;;;;;;;;;;;;;;;;;;;
22;8;2007;16;1;0;1;1;0;0;0;0;0;13;18;0;33;;;;;;;;;;;;;;;;;;;;;;;;;
22;9;2007;16;1;0;0;1;3;0;0;1;1;21;22;0;49;;;;;;;;;;;;;;;;;;;;;;;;;
22;10;2007;16;1;0;0;0;1;0;0;1;0;11;7;0;20;;;;;;;;;;;;;;;;;;;;;;;;;
22;11;2007;16;1;1;1;0;5;2;0;1;0;5;22;0;37;;;;;;;;;;;;;;;;;;;;;;;;;
22;12;2007;16;1;0;3;0;0;1;0;0;0;6;15;0;25;;;;;;;;;;;;;;;;;;;;;;;;;
23;1;2007;3;1;13;0;14;0;0;0;0;0;4;1;0;32;;;;;;;;;;;;;;;;;;;;;;;;;
23;2;2007;3;1;23;2;19;0;1;0;0;2;0;2;0;49;;;;;;;;;;;;;;;;;;;;;;;;;
23;3;2007;3;1;35;0;0;0;0;0;0;0;1;3;0;39;;;;;;;;;;;;;;;;;;;;;;;;;
23;4;2007;3;1;0;0;1;0;0;0;0;0;4;4;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
23;5;2007;3;1;0;0;1;0;0;0;0;0;0;2;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
23;6;2007;3;1;0;0;3;0;0;0;0;0;0;1;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
23;7;2007;3;1;0;2;0;0;0;0;0;0;2;1;0;5;;;;;;;;;;;;;;;;;;;;;;;;;
23;8;2007;3;1;1;0;2;0;1;0;0;0;1;2;0;7;;;;;;;;;;;;;;;;;;;;;;;;;
23;9;2007;3;1;1;0;3;0;0;0;0;1;0;9;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
23;10;2007;3;1;0;0;2;0;0;0;0;0;1;6;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
23;11;2007;3;1;1;0;1;3;1;0;0;0;3;3;0;12;;;;;;;;;;;;;;;;;;;;;;;;;
23;12;2007;3;1;1;0;1;0;1;0;0;0;0;8;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
24;1;2007;3;1;7;0;2;0;1;0;1;0;2;3;0;16;;;;;;;;;;;;;;;;;;;;;;;;;
24;2;2007;3;1;1;0;4;1;0;0;0;0;2;1;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
24;3;2007;3;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
24;4;2007;3;1;1;0;0;0;0;0;0;0;0;2;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
24;5;2007;3;1;0;0;0;0;0;0;0;0;3;4;0;7;;;;;;;;;;;;;;;;;;;;;;;;;
24;6;2007;3;1;0;0;2;0;0;0;0;0;0;3;0;5;;;;;;;;;;;;;;;;;;;;;;;;;
24;7;2007;3;1;0;0;0;1;0;0;0;0;2;2;0;5;;;;;;;;;;;;;;;;;;;;;;;;;
24;8;2007;3;1;0;0;0;0;0;0;0;0;3;4;0;7;;;;;;;;;;;;;;;;;;;;;;;;;
24;9;2007;3;1;0;0;0;1;0;0;0;0;4;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;
24;10;2007;3;1;0;0;0;0;0;0;0;0;1;4;0;5;;;;;;;;;;;;;;;;;;;;;;;;;
24;11;2007;3;1;0;0;0;0;1;0;0;0;0;3;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
24;12;2007;3;1;0;0;0;0;1;0;0;0;2;1;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
25;1;2007;3;1;5;0;9;0;1;0;0;1;3;5;0;24;;;;;;;;;;;;;;;;;;;;;;;;;
25;2;2007;3;1;0;0;11;0;0;0;0;0;0;2;0;13;;;;;;;;;;;;;;;;;;;;;;;;;
25;3;2007;3;1;9;0;4;0;0;0;0;0;3;6;0;22;;;;;;;;;;;;;;;;;;;;;;;;;
25;4;2007;3;1;0;0;0;1;0;0;0;1;2;5;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
25;5;2007;3;1;0;0;0;1;0;0;1;0;15;8;0;25;;;;;;;;;;;;;;;;;;;;;;;;;
25;6;2007;3;1;0;0;1;1;0;0;0;1;7;5;0;15;;;;;;;;;;;;;;;;;;;;;;;;;
25;7;2007;3;1;0;0;1;0;0;0;1;1;8;13;0;24;;;;;;;;;;;;;;;;;;;;;;;;;
25;8;2007;3;1;0;1;0;0;0;0;0;0;7;9;0;17;;;;;;;;;;;;;;;;;;;;;;;;;
25;9;2007;3;1;0;1;0;0;0;0;0;0;7;6;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
25;10;2007;3;1;0;4;4;1;0;0;2;0;2;9;0;22;;;;;;;;;;;;;;;;;;;;;;;;;
25;11;2007;3;1;0;0;1;0;1;0;0;0;6;12;0;20;;;;;;;;;;;;;;;;;;;;;;;;;
25;12;2007;3;1;0;1;2;0;1;0;0;0;3;7;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
26;1;2007;3;1;0;0;0;0;0;0;0;0;0;3;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
26;2;2007;3;1;0;0;1;0;0;0;0;0;2;2;0;5;;;;;;;;;;;;;;;;;;;;;;;;;
26;3;2007;3;1;2;0;1;0;0;0;0;2;3;2;0;10;;;;;;;;;;;;;;;;;;;;;;;;;
26;4;2007;3;1;0;0;0;0;0;0;0;0;1;3;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
26;5;2007;3;1;0;0;0;0;0;0;0;0;3;2;0;5;;;;;;;;;;;;;;;;;;;;;;;;;
26;6;2007;3;1;2;0;0;1;0;0;0;0;3;8;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
26;7;2007;3;1;0;0;0;0;1;0;0;0;2;5;0;8;;;;;;;;;;;;;;;;;;;;;;;;;
26;8;2007;3;1;0;0;2;0;0;0;0;0;2;4;0;8;;;;;;;;;;;;;;;;;;;;;;;;;
26;9;2007;3;1;0;0;1;1;0;0;0;0;4;2;0;8;;;;;;;;;;;;;;;;;;;;;;;;;
26;10;2007;3;1;0;0;0;0;0;0;0;0;6;2;0;8;;;;;;;;;;;;;;;;;;;;;;;;;
26;11;2007;3;1;0;1;0;0;1;0;0;0;1;5;0;8;;;;;;;;;;;;;;;;;;;;;;;;;
26;12;2007;3;1;0;0;0;0;0;0;0;0;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
27;1;2007;41;2;0;0;0;0;0;0;0;1;4;4;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
27;2;2007;41;2;0;0;0;2;0;0;0;1;0;5;0;8;;;;;;;;;;;;;;;;;;;;;;;;;
27;3;2007;41;2;0;0;1;3;0;0;0;0;6;14;0;24;;;;;;;;;;;;;;;;;;;;;;;;;
27;4;2007;41;2;0;0;0;1;0;0;0;0;3;3;1;8;;;;;;;;;;;;;;;;;;;;;;;;;
27;5;2007;41;2;0;0;1;1;0;0;0;0;2;3;0;7;;;;;;;;;;;;;;;;;;;;;;;;;
27;6;2007;41;2;0;0;1;1;0;0;0;0;6;3;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
27;7;2007;41;2;0;0;0;0;0;0;0;0;1;4;0;5;;;;;;;;;;;;;;;;;;;;;;;;;
27;8;2007;41;2;0;0;0;2;0;0;0;0;3;9;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
27;9;2007;41;2;0;0;0;2;0;0;0;1;3;3;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
27;10;2007;41;2;0;0;1;0;0;0;0;0;6;3;0;10;;;;;;;;;;;;;;;;;;;;;;;;;
27;11;2007;41;2;0;0;1;0;0;0;0;0;1;11;0;13;;;;;;;;;;;;;;;;;;;;;;;;;
27;12;2007;41;2;0;0;3;0;0;0;0;0;4;9;0;16;;;;;;;;;;;;;;;;;;;;;;;;;
28;1;2007;9;2;0;0;0;0;0;0;0;0;3;3;0;6;;;;;;;;;;;;;;;;;;;;;;;;;
28;2;2007;9;2;0;0;0;0;0;0;0;0;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
28;3;2007;9;2;0;0;0;0;0;0;0;0;2;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;
28;4;2007;9;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
28;5;2007;9;2;0;0;0;0;0;0;0;0;0;3;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
28;6;2007;9;2;0;0;0;0;0;0;0;0;5;2;0;7;;;;;;;;;;;;;;;;;;;;;;;;;
28;7;2007;9;2;0;0;0;0;0;0;0;0;1;6;0;7;;;;;;;;;;;;;;;;;;;;;;;;;
28;8;2007;9;2;0;0;0;0;0;0;0;0;2;2;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
28;9;2007;9;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
28;10;2007;9;2;0;0;0;0;0;0;0;0;1;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;
28;11;2007;9;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
28;12;2007;9;2;0;0;0;0;0;0;0;0;0;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;
29;1;2007;9;2;0;0;0;0;0;0;0;0;1;2;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
29;2;2007;9;2;0;0;0;0;0;0;0;0;2;5;0;7;;;;;;;;;;;;;;;;;;;;;;;;;
29;3;2007;9;2;1;0;0;0;0;0;0;0;3;7;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
29;4;2007;9;2;0;0;2;2;0;0;0;0;4;3;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
29;5;2007;9;2;0;0;1;0;0;0;0;1;3;13;0;18;;;;;;;;;;;;;;;;;;;;;;;;;
29;6;2007;9;2;0;0;0;0;0;0;0;1;6;5;0;12;;;;;;;;;;;;;;;;;;;;;;;;;
29;7;2007;9;2;0;0;0;0;0;0;0;1;1;11;0;13;;;;;;;;;;;;;;;;;;;;;;;;;
29;8;2007;9;2;0;0;1;0;0;0;0;0;7;3;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
29;9;2007;9;2;0;2;0;0;0;0;0;0;9;10;0;21;;;;;;;;;;;;;;;;;;;;;;;;;
29;10;2007;9;2;0;0;0;0;0;0;0;0;2;7;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
29;11;2007;9;2;0;0;0;0;0;0;0;0;0;6;0;6;;;;;;;;;;;;;;;;;;;;;;;;;
29;12;2007;9;2;0;0;0;0;0;0;0;0;1;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;
30;1;2007;9;2;0;0;0;0;0;0;0;0;0;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;
30;2;2007;9;2;0;0;0;2;0;0;0;0;2;7;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
30;3;2007;9;2;0;0;0;0;0;0;0;0;1;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;
30;4;2007;9;2;0;1;1;0;0;0;0;0;3;5;0;10;;;;;;;;;;;;;;;;;;;;;;;;;
30;5;2007;9;2;0;0;0;0;0;0;0;0;3;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
30;6;2007;9;2;0;0;0;0;0;0;0;0;1;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;
30;7;2007;9;2;0;0;1;1;0;0;0;0;0;4;0;6;;;;;;;;;;;;;;;;;;;;;;;;;
30;8;2007;9;2;0;0;0;0;0;0;0;0;4;6;1;11;;;;;;;;;;;;;;;;;;;;;;;;;
30;9;2007;9;2;0;0;1;0;0;0;0;0;2;1;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
30;10;2007;9;2;0;0;2;0;0;0;0;0;2;4;0;8;;;;;;;;;;;;;;;;;;;;;;;;;
30;11;2007;9;2;0;0;0;0;0;0;0;0;0;4;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
30;12;2007;9;2;0;0;0;0;1;0;0;0;1;1;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
31;1;2007;41;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
31;2;2007;41;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
31;3;2007;41;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
31;4;2007;41;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
31;5;2007;41;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
31;6;2007;41;2;0;0;0;0;0;0;0;0;2;2;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
31;7;2007;41;2;0;0;0;0;0;0;0;1;1;1;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
31;8;2007;41;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
31;9;2007;41;2;0;0;0;0;0;0;0;0;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
31;10;2007;41;2;0;1;0;0;0;0;0;0;0;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;
31;11;2007;41;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
31;12;2007;41;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
32;1;2007;18;2;0;0;0;0;0;0;0;0;6;8;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
32;2;2007;18;2;0;0;1;0;0;0;1;0;2;3;0;7;;;;;;;;;;;;;;;;;;;;;;;;;
32;3;2007;18;2;0;0;0;1;0;0;0;1;2;5;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
32;4;2007;18;2;0;0;1;0;0;0;0;0;5;4;1;11;;;;;;;;;;;;;;;;;;;;;;;;;
32;5;2007;18;2;0;1;0;0;0;0;2;0;6;8;0;17;;;;;;;;;;;;;;;;;;;;;;;;;
32;6;2007;18;2;0;1;0;0;0;0;0;0;3;7;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
32;7;2007;18;2;0;0;0;0;0;0;0;0;1;2;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
32;8;2007;18;2;0;0;0;0;0;0;0;0;6;1;0;7;;;;;;;;;;;;;;;;;;;;;;;;;
32;9;2007;18;2;0;0;1;0;0;0;0;0;0;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;
32;10;2007;18;2;0;0;0;1;0;0;0;0;8;2;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
32;11;2007;18;2;0;0;0;0;0;0;0;0;2;2;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
32;12;2007;18;2;0;0;0;1;0;0;0;0;3;7;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
33;1;2007;14;2;0;0;0;1;0;0;0;0;8;5;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
33;2;2007;14;2;0;0;0;0;0;0;0;0;3;1;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
33;3;2007;14;2;0;1;0;0;0;0;0;0;4;5;0;10;;;;;;;;;;;;;;;;;;;;;;;;;
33;4;2007;14;2;0;0;0;0;0;0;0;0;5;4;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
33;5;2007;14;2;0;0;1;0;0;0;0;0;7;8;0;16;;;;;;;;;;;;;;;;;;;;;;;;;
33;6;2007;14;2;0;0;0;0;0;0;0;0;1;3;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
33;7;2007;14;2;0;0;0;0;0;0;0;0;5;2;0;7;;;;;;;;;;;;;;;;;;;;;;;;;
33;8;2007;14;2;0;0;0;0;0;0;0;0;4;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
33;9;2007;14;2;0;0;0;0;0;0;0;0;8;6;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
33;10;2007;14;2;0;0;1;0;0;0;0;0;2;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
33;11;2007;14;2;0;0;0;0;0;0;0;0;5;1;0;6;;;;;;;;;;;;;;;;;;;;;;;;;
33;12;2007;14;2;0;0;0;0;0;0;0;0;2;1;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
34;1;2007;14;2;0;0;1;1;0;0;0;0;4;4;0;10;;;;;;;;;;;;;;;;;;;;;;;;;
34;2;2007;14;2;0;0;0;1;0;0;0;0;6;2;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
34;3;2007;14;2;0;0;3;3;0;0;1;0;8;9;0;24;;;;;;;;;;;;;;;;;;;;;;;;;
34;4;2007;14;2;0;0;0;0;0;0;0;1;11;7;0;19;;;;;;;;;;;;;;;;;;;;;;;;;
34;5;2007;14;2;0;0;0;2;0;0;0;0;9;9;0;20;;;;;;;;;;;;;;;;;;;;;;;;;
34;6;2007;14;2;0;0;0;0;0;0;0;1;10;12;0;23;;;;;;;;;;;;;;;;;;;;;;;;;
34;7;2007;14;2;1;0;0;1;0;0;0;0;7;5;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
34;8;2007;14;2;0;0;0;1;0;0;0;0;5;4;0;10;;;;;;;;;;;;;;;;;;;;;;;;;
34;9;2007;14;2;0;0;1;0;0;0;1;0;4;2;0;8;;;;;;;;;;;;;;;;;;;;;;;;;
34;10;2007;14;2;0;0;0;3;0;0;1;0;10;7;0;21;;;;;;;;;;;;;;;;;;;;;;;;;
34;11;2007;14;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
34;12;2007;14;2;0;0;0;1;0;0;1;0;2;5;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
35;1;2007;40;2;0;0;0;0;0;0;1;0;4;5;0;10;;;;;;;;;;;;;;;;;;;;;;;;;
35;2;2007;40;2;0;0;0;1;0;0;1;0;4;9;0;15;;;;;;;;;;;;;;;;;;;;;;;;;
35;3;2007;40;2;0;0;1;1;0;0;0;0;4;6;1;13;;;;;;;;;;;;;;;;;;;;;;;;;
35;4;2007;40;2;0;0;1;0;0;0;0;0;5;8;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
35;5;2007;40;2;0;0;1;0;0;0;0;0;3;4;0;8;;;;;;;;;;;;;;;;;;;;;;;;;
35;6;2007;40;2;1;0;2;0;1;0;0;1;5;8;0;18;;;;;;;;;;;;;;;;;;;;;;;;;
35;7;2007;40;2;0;0;0;2;0;0;0;0;3;9;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
35;8;2007;40;2;0;0;0;1;0;0;0;0;6;9;0;16;;;;;;;;;;;;;;;;;;;;;;;;;
35;9;2007;40;2;0;0;0;0;2;0;0;0;4;6;0;12;;;;;;;;;;;;;;;;;;;;;;;;;
35;10;2007;40;2;0;0;1;0;0;0;0;0;2;2;0;5;;;;;;;;;;;;;;;;;;;;;;;;;
35;11;2007;40;2;0;0;0;0;2;0;0;1;3;6;0;12;;;;;;;;;;;;;;;;;;;;;;;;;
35;12;2007;40;2;2;0;1;0;0;0;0;0;3;5;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
36;1;2007;27;2;0;0;0;0;1;0;0;0;1;11;0;13;;;;;;;;;;;;;;;;;;;;;;;;;
36;2;2007;27;2;0;1;0;0;0;0;0;1;4;5;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
36;3;2007;27;2;0;1;1;0;0;0;1;0;4;11;0;18;;;;;;;;;;;;;;;;;;;;;;;;;
36;4;2007;27;2;2;0;1;0;0;0;0;0;7;9;0;19;;;;;;;;;;;;;;;;;;;;;;;;;
36;5;2007;27;2;0;0;0;0;0;0;0;0;4;6;0;10;;;;;;;;;;;;;;;;;;;;;;;;;
36;6;2007;27;2;0;0;1;0;0;0;0;0;2;9;0;12;;;;;;;;;;;;;;;;;;;;;;;;;
36;7;2007;27;2;0;1;1;0;0;0;0;0;2;11;0;15;;;;;;;;;;;;;;;;;;;;;;;;;
36;8;2007;27;2;0;0;0;0;0;0;0;1;8;4;0;13;;;;;;;;;;;;;;;;;;;;;;;;;
36;9;2007;27;2;0;0;0;0;1;0;0;0;4;9;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
36;10;2007;27;2;0;0;0;1;0;0;2;0;3;5;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
36;11;2007;27;2;0;1;0;0;0;0;0;0;5;7;0;13;;;;;;;;;;;;;;;;;;;;;;;;;
36;12;2007;27;2;0;2;0;0;0;0;0;0;4;4;0;10;;;;;;;;;;;;;;;;;;;;;;;;;
37;1;2007;17;1;0;0;0;0;0;0;0;0;4;7;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
37;2;2007;17;1;0;0;1;0;0;0;0;0;3;6;0;10;;;;;;;;;;;;;;;;;;;;;;;;;
37;3;2007;17;1;0;0;0;0;0;0;0;0;3;6;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
37;4;2007;17;1;1;0;0;0;0;0;0;0;2;6;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
37;5;2007;17;1;0;1;1;0;0;0;1;0;1;7;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
37;6;2007;17;1;0;0;0;1;0;0;0;0;6;9;0;16;;;;;;;;;;;;;;;;;;;;;;;;;
37;7;2007;17;1;0;0;0;0;0;0;1;0;6;9;0;16;;;;;;;;;;;;;;;;;;;;;;;;;
37;8;2007;17;1;0;1;1;0;0;0;0;0;4;6;0;12;;;;;;;;;;;;;;;;;;;;;;;;;
37;9;2007;17;1;0;0;1;0;1;0;0;0;1;6;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
37;10;2007;17;1;0;0;1;0;0;0;0;0;1;5;0;7;;;;;;;;;;;;;;;;;;;;;;;;;
37;11;2007;17;1;0;1;3;0;1;0;0;0;8;8;0;21;;;;;;;;;;;;;;;;;;;;;;;;;
37;12;2007;17;1;0;1;0;0;0;0;0;0;5;4;0;10;;;;;;;;;;;;;;;;;;;;;;;;;
38;1;2007;16;1;2;0;2;2;1;0;0;1;6;11;0;25;;;;;;;;;;;;;;;;;;;;;;;;;
38;2;2007;16;1;2;1;2;0;0;0;0;0;4;7;0;16;;;;;;;;;;;;;;;;;;;;;;;;;
38;3;2007;16;1;0;0;2;1;1;0;0;0;5;11;0;20;;;;;;;;;;;;;;;;;;;;;;;;;
38;4;2007;16;1;0;1;1;0;0;0;0;0;7;17;0;26;;;;;;;;;;;;;;;;;;;;;;;;;
38;5;2007;16;1;0;0;5;0;0;0;1;0;8;12;0;26;;;;;;;;;;;;;;;;;;;;;;;;;
38;6;2007;16;1;0;1;3;0;0;0;0;0;6;5;0;15;;;;;;;;;;;;;;;;;;;;;;;;;
38;7;2007;16;1;0;0;2;2;0;0;1;0;8;10;0;23;;;;;;;;;;;;;;;;;;;;;;;;;
38;8;2007;16;1;0;2;1;1;1;0;0;0;8;9;0;22;;;;;;;;;;;;;;;;;;;;;;;;;
38;9;2007;16;1;0;1;3;1;1;0;0;1;6;10;0;23;;;;;;;;;;;;;;;;;;;;;;;;;
38;10;2007;16;1;0;1;2;0;2;0;0;0;12;14;0;31;;;;;;;;;;;;;;;;;;;;;;;;;
38;11;2007;16;1;1;0;2;4;0;0;0;0;6;5;0;18;;;;;;;;;;;;;;;;;;;;;;;;;
38;12;2007;16;1;1;0;3;0;0;0;0;0;4;10;0;18;;;;;;;;;;;;;;;;;;;;;;;;;
39;1;2007;41;2;3;0;13;0;0;0;0;2;2;11;0;31;;;;;;;;;;;;;;;;;;;;;;;;;
39;2;2007;41;2;1;0;3;1;0;0;0;1;6;8;0;20;;;;;;;;;;;;;;;;;;;;;;;;;
39;3;2007;41;2;1;0;4;2;0;0;0;5;9;12;0;33;;;;;;;;;;;;;;;;;;;;;;;;;
39;4;2007;41;2;1;0;0;0;0;0;0;2;6;14;0;23;;;;;;;;;;;;;;;;;;;;;;;;;
39;5;2007;41;2;0;0;1;1;0;0;0;0;6;6;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
39;6;2007;41;2;0;0;0;1;0;0;0;0;4;9;0;14;;;;;;;;;;;;;;;;;;;;;;;;;
39;7;2007;41;2;0;0;2;0;0;0;0;1;5;16;0;24;;;;;;;;;;;;;;;;;;;;;;;;;
39;8;2007;41;2;0;1;1;0;1;0;0;0;3;10;0;16;;;;;;;;;;;;;;;;;;;;;;;;;
39;9;2007;41;2;0;0;3;5;1;0;0;0;7;20;0;36;;;;;;;;;;;;;;;;;;;;;;;;;
39;10;2007;41;2;0;0;2;1;0;0;0;1;6;18;0;28;;;;;;;;;;;;;;;;;;;;;;;;;
39;11;2007;41;2;0;0;1;0;0;0;0;0;5;3;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
39;12;2007;41;2;0;0;0;0;0;0;0;0;8;10;0;18;;;;;;;;;;;;;;;;;;;;;;;;;
40;1;2007;9;2;0;0;1;0;0;0;0;0;0;3;0;4;;;;;;;;;;;;;;;;;;;;;;;;;
40;2;2007;9;2;1;0;0;0;0;0;0;1;1;4;0;7;;;;;;;;;;;;;;;;;;;;;;;;;
40;3;2007;9;2;0;0;1;0;0;0;0;0;2;5;0;8;;;;;;;;;;;;;;;;;;;;;;;;;
40;4;2007;9;2;0;0;0;0;0;0;0;0;1;4;0;5;;;;;;;;;;;;;;;;;;;;;;;;;
40;5;2007;9;2;0;0;0;0;0;0;0;0;2;6;0;8;;;;;;;;;;;;;;;;;;;;;;;;;
40;6;2007;9;2;0;0;0;0;0;0;0;0;0;3;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
40;7;2007;9;2;0;0;0;0;1;0;0;0;1;4;0;6;;;;;;;;;;;;;;;;;;;;;;;;;
